periods,ann_factor,total_return,CAGR,annual_vol,Sharpe,max_drawdown,cost_bps
2631,252,2.4359456892719393,0.12549375155818066,0.16757276290868545,0.7895644690193796,-0.3311447721648859,0
2631,252,2.155359314959435,0.11634756909861754,0.1675559296116184,0.7409117867798581,-0.33193302322184604,10
2631,252,1.2425034680041582,0.08042243683421413,0.16790097447903368,0.544861743548242,-0.33508602744968785,50
