periods,ann_factor,total_return,CAGR,annual_vol,Sharpe,max_drawdown,cost_bps
2631,252,6.900543897844668,0.21892939029071012,0.23690060060530782,0.9548333963891787,-0.34940837003804626,0
2631,252,6.394410490082021,0.21122412909310007,0.23683976160778525,0.9282256510491209,-0.34989814826311494,10
2631,252,4.671447149493005,0.18083606416274645,0.23677277308584524,0.8210457929748225,-0.35185726116339,50
