periods,ann_factor,total_return,CAGR,annual_vol,Sharpe,max_drawdown,cost_bps
2631,252,16.53227408832218,0.31563724889900735,0.2717707702009853,1.1460719060836444,-0.3385460398064922,0
2631,252,15.62000102018838,0.30892074212482656,0.2717303530963268,1.1273491374114923,-0.33879593525724094,10
2631,252,12.417204561446265,0.2823562090971403,0.27167906613057885,1.0519747488851507,-0.33979551706023736,50
