periods,ann_factor,total_return,CAGR,annual_vol,Sharpe,max_drawdown,cost_bps
2631,252,12.960513565595404,0.2872410554357847,0.27541334027369097,1.0554250186563923,-0.34803114588838135,0
2631,252,12.136031798662364,0.2797575460449173,0.2753869089874655,1.0343101836680266,-0.3482777635729879,10
2631,252,9.292995356198906,0.2502081815494479,0.2754155706842449,0.9493468442509392,-0.3492642343114132,50
