periods,ann_factor,total_return,CAGR,annual_vol,Sharpe,max_drawdown,cost_bps
2631,252,1.14758970784772,0.0759563491673001,0.19845270311818336,0.4687422213625248,-0.42603820604917897,0
2631,252,0.9690187478003058,0.06704704180349408,0.19837367977332998,0.42692260254520925,-0.43740346241808925,10
2631,252,0.3889653281100922,0.031970150721849944,0.19887860140042873,0.2582399226703809,-0.4825870152920265,50
